kind,judge_id,judge_name,corps_key,corps_name,caption,division,n,mean_residual,raw_mean_residual,shrinkage_mean_residual,se,ci95_low,ci95_high,mean_abs_residual,positive_pct,z,seasons
judge_caption,m-bowers-1,Michele Bowers,,,CG,,223,0.3161,,0.3051,0.0781,0.1629,0.4692,0.8837,0.8565,4.0458,"2014,2015,2016,2017,2018,2019,2022,2023,2024"
judge_caption,m-rubino-1,Mike Rubino,,,GE2,,58,0.3466,,0.3045,0.0953,0.1598,0.5333,0.547,0.7414,3.6368,"2013,2015,2016,2017"
judge_caption,d-argul-1,Dennis Argul,,,MA,,67,0.3399,,0.3037,0.1122,0.12,0.5599,0.7846,0.7015,3.0287,"2014,2016,2024,2025"
judge_caption,m-thompson-1,Michael Thompson,,,CG,,364,0.3089,,0.3023,0.0481,0.2146,0.4032,0.7216,0.7527,6.4197,"2013,2014,2015,2016,2017,2018,2019,2022,2023,2024,2025"
judge_caption,a-dunn-1,Al Dunn,,,MA,,93,0.3263,,0.3005,0.0425,0.2431,0.4096,0.4495,0.871,7.6857,"2013,2015,2017,2018,2019"
judge_caption,g-llacer-1,Greg Llacer,,,GE1,,134,0.3162,,0.2984,0.0522,0.214,0.4185,0.5358,0.8433,6.0626,"2022,2023,2024,2025"
judge_caption,r-isoda-1,Randolph Isoda,,,MB,,94,-0.3236,,-0.2982,0.157,-0.6314,-0.0158,0.9402,0.6809,-2.0607,"2014,2015,2016,2017,2018"
judge_caption,c-guard-1,Color Guard,,,GE1,,77,0.3285,,0.2976,0.0704,0.1905,0.4665,0.5686,0.7922,4.6662,"2014,2015,2016,2017,2018,2023"
judge_caption,r-rios-1,Ronnie Rios,,,MB,,248,0.3071,,0.2975,0.0576,0.1941,0.4201,0.7891,0.7782,5.3275,"2013,2014,2015,2016,2017,2018,2019,2022,2023,2024,2025"
judge_caption,s-halquist-1,Shawn Halquist,,,MB,,77,0.3263,,0.2956,0.1151,0.1008,0.5518,0.7922,0.8442,2.836,"2018,2019,2022,2023,2024,2025"
judge_caption,t-wemhoff-1,Ted Wemhoff,,,GE2,,67,0.3299,,0.2947,0.04,0.2515,0.4083,0.3898,0.8507,8.2465,"2017,2019,2022"
judge_caption,w-rickart-1,Warren Rickart,,,GE1,,190,0.3053,,0.2929,0.0507,0.2059,0.4047,0.5804,0.8105,6.0199,"2019,2022,2023,2024,2025"
judge_caption,b-huneycutt-1,Brad Huneycutt,,,MB,,64,0.3291,,0.2925,0.1192,0.0954,0.5628,0.8191,0.75,2.7596,"2019,2022,2023,2024,2025"
judge_caption,t-pierce-1,Tim Pierce,,,GE1,,41,0.3452,,0.2888,0.1245,0.1012,0.5892,0.7186,0.7317,2.7726,"2019,2022,2023,2025"
judge_caption,c-guard-1,Color Guard,,,VP,,128,-0.306,,-0.288,0.1349,-0.5705,-0.0416,1.0595,0.6094,-2.2681,"2014,2015,2016,2017,2018,2019,2023"
judge_caption,d-deems-1,Don Deems,,,VA,,105,0.3076,,0.2858,0.1276,0.0575,0.5577,1.0444,0.7429,2.4111,"2013,2014,2015,2016,2017,2018,2022,2025"
judge_caption,t-fox-1,Todd Fox,,,MA,,163,0.2912,,0.2775,0.0712,0.1516,0.4307,0.7334,0.7546,4.0897,"2013,2015,2016,2017,2018,2019,2023,2024,2025"
judge_caption,b-thomas-1,Bob Thomas,,,GE1,,41,-0.3278,,-0.2743,0.1407,-0.6037,-0.052,0.6708,0.3659,-2.3297,"2013,2016,2017,2018"
judge_caption,d-torchia-1,Debbie Torchia,,,CG,,243,-0.2828,,-0.2738,0.1062,-0.4909,-0.0747,1.039,0.6914,-2.6633,"2013,2014,2015,2016,2017,2018,2019,2022,2023,2025"
judge_caption,t-west-1,Tom West,,,GE2,,43,-0.3234,,-0.2727,0.1944,-0.7044,0.0576,0.9102,0.5581,-1.6639,"2016,2018,2019"
judge_caption,m-anderson-1,Mike Anderson,,,GE1,,218,0.2824,,0.2724,0.0407,0.2026,0.3621,0.5381,0.8211,6.94,"2014,2015,2018,2019,2022"
judge_caption,c-church-1,CHRIS CHURCH,,,VA,,84,0.2961,,0.2703,0.0905,0.1187,0.4735,0.6746,0.7381,3.2711,"2014,2016,2018,2019,2022,2023,2024"
judge_caption,b-jones-1,Bruce Jones,,,VA,,63,0.3032,,0.2691,0.0844,0.1377,0.4687,0.5896,0.8413,3.5911,"2014,2015,2016,2019,2024,2025"
judge_caption,g-oliviero-1,George Oliviero,,,VA,,336,-0.2748,,-0.2684,0.0762,-0.4242,-0.1253,0.847,0.6012,-3.604,"2013,2014,2015,2016,2018,2019,2022,2023,2024,2025"
judge_caption,b-jones-1,Bruce Jones,,,GE1,,93,0.2894,,0.2665,0.0688,0.1545,0.4243,0.4971,0.828,4.2051,"2013,2014,2015,2017,2018,2022,2023,2024,2025"
judge_caption,d-niebauer-1,Dan Niebauer,,,VA,,88,0.2905,,0.2663,0.1009,0.0928,0.4883,0.7694,0.6705,2.8794,"2013,2015,2016,2017"
judge_caption,t-mengel-1,Tim Mengel,,,MP,,116,0.2845,,0.2661,0.0925,0.1032,0.4657,0.7779,0.7845,3.0763,"2017,2018,2019,2022,2023,2024"
judge_caption,t-slaughter-1,Tom Slaughter,,,VP,,76,0.294,,0.266,0.1085,0.0813,0.5066,0.7765,0.8289,2.7093,"2019,2022,2023,2024,2025"
judge_caption,j-kennedy-1,Jay Kennedy,,,MA,,618,0.269,,0.2656,0.0396,0.1914,0.3465,0.7439,0.7751,6.7993,"2013,2014,2015,2016,2017,2018,2019,2022,2023,2024,2025"
judge_caption,l-carlson-1,Lee Carlson,,,GE1,,204,0.2754,,0.265,0.0514,0.1745,0.3762,0.6338,0.7794,5.3532,"2013,2014,2015,2016"
judge_caption,b-brahan-1,Beverly Brahan,,,GE1,,86,0.2894,,0.2647,0.0452,0.2008,0.378,0.3973,0.7907,6.4024,"2023,2024"
judge_caption,b-kuhn-1,Blair Kuhn,,,GE1,,99,0.2847,,0.2634,0.0706,0.1463,0.423,0.6374,0.7778,4.0321,"2016,2017,2018,2019,2022,2024,2025"
judge_caption,j-kennedy-1,Jay Kennedy,,,GE2,,278,-0.2703,,-0.2628,0.0953,-0.4572,-0.0834,1.073,0.6331,-2.8351,"2013,2014,2015,2016,2017,2018,2019,2022,2023,2024,2025"
judge_caption,j-myers-1,J. Myers,,,MP,,32,0.3226,,0.258,0.0954,0.1355,0.5096,0.5491,0.8125,3.3806,2025
judge_caption,m-lentz-1,Michael Lentz,,,CG,,139,0.2725,,0.2577,0.0758,0.1239,0.4212,0.6634,0.7914,3.5938,"2013,2016,2017"
judge_caption,m-stone-1,Michael Stone,,,CG,,276,-0.264,,-0.2565,0.08,-0.4208,-0.1071,0.8838,0.5906,-3.2982,"2013,2014,2015,2016,2017,2018,2019,2022"
judge_caption,j-wilson-1,Jeff Wilson,,,MA,,119,0.2727,,0.2555,0.0851,0.1059,0.4395,0.7944,0.7059,3.2052,"2013,2016,2017,2018,2019,2023,2025"
judge_caption,r-comfort-1,Ron Comfort,,,VA,,43,0.2968,,0.2503,0.1885,-0.0727,0.6664,1.0379,0.7907,1.5744,"2016,2017,2018,2019,2022"
judge_caption,s-page-1,Steven Page,,,MB,,599,0.2531,,0.2497,0.0388,0.1771,0.3291,0.6618,0.7646,6.526,"2013,2014,2015,2016,2017,2018,2019,2022,2023,2024,2025"
judge_caption,j-davila-1,Julie Davila,,,MA,,191,-0.2535,,-0.2433,0.0793,-0.409,-0.098,0.6597,0.4974,-3.196,"2016,2018,2019,2022,2023,2025"
judge_caption,m-teal-1,Mark Teal,,,MP,,177,0.2541,,0.2431,0.0708,0.1154,0.3928,0.731,0.7627,3.5905,"2016,2017,2018,2019,2022,2023,2024,2025"
judge_caption,t-west-1,Tom West,,,MA,,43,0.2877,,0.2426,0.1711,-0.0476,0.623,0.8536,0.8372,1.6815,"2016,2017,2018,2019"
judge_caption,t-ochran-1,Timothy Ochran,,,CG,,32,0.303,,0.2424,0.158,-0.0066,0.6127,0.7224,0.6563,1.918,"2013,2017,2018"
judge_caption,j-sturgeon-1,Jim Sturgeon,,,VP,,321,0.2441,,0.2382,0.065,0.1168,0.3715,0.8118,0.8255,3.7584,"2013,2014,2015,2016,2018,2019,2022,2023,2024,2025"
judge_caption,g-fugett-1,Glenn Fugett,,,GE2,,634,-0.24,,-0.237,0.0496,-0.3372,-0.1428,0.766,0.5773,-4.8387,"2013,2014,2015,2016,2017,2018,2019,2022,2023,2024,2025"
judge_caption,m-mast-1,Monte Mast,,,MB,,48,0.2744,,0.2352,0.1191,0.041,0.5077,0.7208,0.7917,2.3044,"2013,2014,2017"
judge_caption,b-huneycutt-1,Brad Huneycutt,,,GE2,,30,-0.2973,,-0.2347,0.3258,-0.9359,0.3412,1.2711,0.7,-0.9126,"2019,2022,2023,2025"
judge_caption,s-halquist-1,Shawn Halquist,,,GE2,,41,0.2804,,0.2346,0.1461,-0.006,0.5668,0.7722,0.8537,1.9191,"2017,2019,2022,2024,2025"
judge_caption,h-bassett-1,Helen Bassett,,,VP,,113,0.2509,,0.2343,0.0399,0.1727,0.3292,0.3957,0.7168,6.2869,"2015,2016,2017,2018"
judge_caption,c-rothe-1,Caleb Rothe,,,MP,,262,-0.2361,,-0.2291,0.0676,-0.3687,-0.1036,0.765,0.5878,-3.4917,"2013,2014,2015,2016,2017,2022,2023,2024,2025"
judge_caption,c-nelson-1,Carl Nelson,,,VP,,598,0.2314,,0.2283,0.0484,0.1364,0.3263,0.8277,0.786,4.7772,"2013,2014,2015,2016,2017,2018,2019,2022,2023,2024,2025"
judge_caption,g-howarth-1,Gifford Howarth,,,MP,,399,0.2328,,0.2283,0.0509,0.1332,0.3325,0.7057,0.787,4.5785,"2013,2014,2015,2016,2017,2018,2019,2022,2023,2024,2025"
judge_caption,j-barton-1,Jen Barton,,,CG,,82,0.2499,,0.2277,0.0745,0.104,0.3959,0.5547,0.7927,3.3564,"2024,2025"
judge_caption,g-markham-1,Garland Markham,,,MA,,180,0.2373,,0.2272,0.0785,0.0834,0.3912,0.6749,0.8667,3.0215,"2013,2014,2015,2016,2017,2018,2019"
judge_caption,b-thomas-1,Bob Thomas,,,VA,,30,0.2867,,0.2263,0.1599,-0.0268,0.6002,0.6995,0.8,1.7923,"2016,2017,2018,2022"
judge_caption,t-wingate-1,Travis Wingate,,,GE1,,66,0.2536,,0.2262,0.0585,0.139,0.3682,0.4223,0.803,4.3382,"2019,2022,2023,2025"
judge_caption,e-martinez-1,Ed Martinez,,,VP,,94,0.2452,,0.226,0.1208,0.0086,0.4819,0.9579,0.7128,2.031,"2018,2019,2022,2023,2024"
judge_caption,t-wemhoff-1,Ted Wemhoff,,,GE1,,539,0.2251,,0.2218,0.0284,0.1694,0.2807,0.4454,0.7792,7.9308,"2015,2016,2017,2018,2019,2022,2023,2024,2025"
judge_caption,f-miller-1,Frank Miller,,,GE1,,87,0.2421,,0.2217,0.0736,0.0979,0.3864,0.5546,0.7701,3.2901,"2014,2015,2016,2017"
judge_caption,b-crisp-1,Bryan Crisp,,,MA,,35,-0.2723,,-0.2217,0.1822,-0.6295,0.0849,0.8703,0.4857,-1.4942,"2018,2022,2023,2024,2025"
judge_caption,k-turner-1,Ken Turner,,,MA,,162,-0.2325,,-0.2215,0.1102,-0.4484,-0.0165,0.9162,0.5556,-2.1101,"2013,2014,2016,2017,2018,2019,2022,2023,2024,2025"
judge_caption,b-mascaro-1,Bret Mascaro,,,VA,,325,0.2269,,0.2214,0.0485,0.1318,0.322,0.6565,0.7846,4.6759,"2013,2014,2015,2016,2017,2018,2019,2022,2023"
judge_caption,m-leitzke-1,Mike Leitzke,,,GE2,,51,-0.2545,,-0.22,0.084,-0.4192,-0.0899,0.5084,0.3529,-3.0301,"2016,2017,2018,2022,2023,2025"
judge_caption,d-mcgrath-1,David McGrath,,,MA,,41,0.2624,,0.2195,0.0592,0.1464,0.3784,0.3832,0.878,4.434,2013
judge_caption,c-guard-1,Color Guard,,,VA,,81,0.2403,,0.2187,0.0946,0.055,0.4256,0.6226,0.7531,2.5412,"2014,2016,2017,2018,2019"
judge_caption,m-mullinix-1,Max Mullinix,,,MA,,32,0.2729,,0.2183,0.1633,-0.0472,0.593,0.7953,0.6875,1.6709,"2014,2015,2017"
judge_caption,e-martinez-1,Ed Martinez,,,VA,,76,0.2413,,0.2183,0.159,-0.0704,0.553,1.0382,0.7763,1.5172,"2018,2019,2022,2023"
judge_caption,c-armbruster-1,Chad Armbruster,,,GE2,,65,-0.2438,,-0.2171,0.1402,-0.5186,0.031,0.7675,0.6154,-1.7388,"2016,2018,2019,2022,2023,2024,2025"
judge_caption,c-raichle-1,Chris Raichle,,,GE1,,42,0.2554,,0.2145,0.1341,-0.0074,0.5181,0.5782,0.9048,1.905,"2022,2023,2024,2025"
judge_caption,e-warren-1,Ed Warren,,,VA,,44,0.2531,,0.2142,0.2307,-0.199,0.7053,1.0961,0.7955,1.0974,"2013,2014"
judge_caption,b-fabrizio-1,Beth Fabrizio,,,MB,,297,0.2199,,0.2141,0.0741,0.0747,0.3651,0.9204,0.8182,2.968,"2013,2014,2016,2017,2018,2019,2022,2023,2024,2025"
judge_caption,m-mccourt-1,Meghan McCourt,,,GE1,,139,0.2258,,0.2135,0.0526,0.1226,0.3289,0.4773,0.777,4.2909,"2019,2022,2023,2025"
judge_caption,p-madden-1,Phil Madden,,,VA,,182,0.2226,,0.2132,0.0698,0.0858,0.3595,0.7505,0.7198,3.1882,"2015,2016,2017,2018,2019,2022,2023,2024,2025"
judge_caption,c-raichle-1,Chris Raichle,,,CG,,202,0.2216,,0.2132,0.0542,0.1153,0.328,0.5623,0.8614,4.0862,"2016,2017,2018,2019,2022,2023,2024,2025"
judge_caption,w-chumley-1,William Chumley,,,CG,,188,0.2153,,0.2065,0.0596,0.0984,0.3321,0.6046,0.7872,3.6098,"2013,2014,2016,2017,2018,2019,2022,2023,2024,2025"
judge_caption,m-howard-1,Mike Howard,,,GE2,,141,0.2178,,0.2061,0.0534,0.1131,0.3224,0.471,0.8369,4.0789,"2023,2024,2025"
judge_caption,s-halquist-1,Shawn Halquist,,,MA,,43,0.2439,,0.2057,0.1245,-0.0001,0.488,0.6326,0.814,1.9593,"2018,2019,2022,2023"
judge_caption,m-teal-1,Mark Teal,,,MA,,47,0.2394,,0.2046,0.1243,-0.0042,0.4831,0.6588,0.7872,1.926,"2016,2017,2018,2019,2023,2024"
judge_caption,d-deems-1,Don Deems,,,GE1,,212,0.2081,,0.2006,0.0758,0.0596,0.3567,0.7836,0.7925,2.7459,"2013,2016,2017,2018,2019,2022,2023,2024,2025"
judge_caption,c-phillips-1,Chester Phillips,,,MA,,90,0.2184,,0.2006,0.0944,0.0334,0.4034,0.678,0.7333,2.3133,"2014,2015,2016,2017,2022,2025"
judge_caption,s-sybilski-1,Sly Sybilski,,,GE1,,77,-0.2205,,-0.1997,0.0998,-0.4161,-0.0248,0.6641,0.5844,-2.2082,2014
judge_caption,w-dillon-1,Wayne Dillon,,,MB,,244,-0.2049,,-0.1984,0.0827,-0.367,-0.0428,0.9451,0.5861,-2.4779,"2013,2014,2015,2016,2017,2018,2019,2023,2024,2025"
judge_caption,f-morris-1,Frank Morris,,,GE1,,208,0.2042,,0.1966,0.0651,0.0766,0.3317,0.7007,0.726,3.1365,"2013,2014,2015,2016"
judge_caption,j-sturgeon-1,Jim Sturgeon,,,VA,,326,0.1972,,0.1925,0.0698,0.0604,0.3339,0.919,0.7914,2.8261,"2013,2014,2015,2016,2017,2018,2019,2023,2024,2025"
judge_caption,t-pierce-1,Tim Pierce,,,VA,,138,0.2007,,0.1897,0.0548,0.0932,0.3082,0.5084,0.7319,3.6592,"2019,2022,2023,2024,2025"
judge_caption,c-church-1,CHRIS CHURCH,,,GE1,,101,0.2044,,0.1894,0.1079,-0.0071,0.416,0.811,0.703,1.8941,"2014,2015,2016,2017,2018,2019,2022,2023"
judge_caption,c-phillips-1,Chester Phillips,,,GE2,,150,0.1952,,0.1853,0.051,0.0952,0.2952,0.4775,0.72,3.8273,"2013,2014,2015,2018,2019,2022,2023,2024,2025"
judge_caption,p-haines-1,Phillip Haines,,,GE2,,90,0.1994,,0.1831,0.0762,0.05,0.3488,0.5859,0.7111,2.6163,"2013,2016,2017,2018,2023,2024"
judge_caption,m-lentz-1,Michael Lentz,,,VA,,91,0.1963,,0.1804,0.0846,0.0304,0.3621,0.585,0.8242,2.3198,"2013,2016,2017"
judge_caption,g-howarth-1,Gifford Howarth,,,MA,,47,-0.2064,,-0.1764,0.1491,-0.4987,0.0858,0.7673,0.5745,-1.3844,"2016,2017,2018,2019,2024"
judge_caption,r-solomon-1,Robert Solomon,,,VA,,83,-0.1915,,-0.1747,0.1158,-0.4184,0.0353,0.7291,0.5301,-1.6547,"2015,2016,2017,2023,2025"
judge_caption,c-romanowski-1,Chris Romanowski,,,MA,,416,0.1775,,0.1742,0.0371,0.1048,0.2502,0.5448,0.7428,4.7851,"2013,2014,2016,2018,2019,2023,2024,2025"
judge_caption,m-hoskins-1,Mark Hoskins,,,MB,,507,0.1763,,0.1735,0.0465,0.0852,0.2674,0.7601,0.787,3.7936,"2013,2015,2016,2017,2018,2019,2022,2023,2024,2025"
judge_caption,t-ochran-1,Timothy Ochran,,,VA,,574,-0.1744,,-0.172,0.0684,-0.3085,-0.0404,1.0536,0.6969,-2.55,"2013,2014,2015,2016,2017,2018,2019,2022,2023,2024,2025"
judge_caption,k-giese-1,Ken Giese,,,GE1,,51,-0.1973,,-0.1705,0.2057,-0.6005,0.206,1.055,0.5294,-0.9589,"2014,2018,2019,2022"
judge_caption,g-miller-1,Gerry Miller,,,GE2,,254,0.1739,,0.1685,0.049,0.0777,0.27,0.5434,0.748,3.5455,"2018,2019,2022,2023,2024,2025"
judge_caption,b-spidel-1,Brandon Spidel,,,CG,,73,0.1868,,0.1684,0.1041,-0.0172,0.3909,0.7081,0.7397,1.7945,"2018,2019,2022,2023,2024,2025"
judge_caption,r-rodriguez-1,Rick Rodriguez,,,MP,,113,-0.1802,,-0.1683,0.1017,-0.3796,0.0191,0.6506,0.5044,-1.7723,2014
judge_caption,s-alia-1,Stephen Alia,,,VA,,40,0.2019,,0.1682,0.1228,-0.0387,0.4424,0.6564,0.8,1.6444,"2017,2018"
judge_caption,m-mullinix-1,Max Mullinix,,,MP,,196,0.1745,,0.1677,0.0785,0.0207,0.3283,0.8089,0.6888,2.2234,"2013,2014,2015,2017"
judge_caption,k-miller-1,Kyle Miller,,,VP,,242,-0.1733,,-0.1677,0.091,-0.3517,0.0051,0.9177,0.7025,-1.9041,"2013,2014,2015,2016,2017,2018,2019,2022,2023,2024,2025"
judge_caption,j-webb-1,Jay Webb,,,MA,,228,-0.1727,,-0.1668,0.0877,-0.3446,-0.0007,0.7352,0.5965,-1.9683,"2013,2014,2018,2022,2023,2024,2025"
judge_caption,m-griffin-1,Marty Griffin,,,MP,,665,0.168,,0.166,0.0378,0.0939,0.2421,0.6984,0.7444,4.4461,"2013,2014,2015,2016,2017,2018,2019,2022,2023,2024,2025"
judge_caption,j-davila-1,Julie Davila,,,MP,,328,-0.1695,,-0.1655,0.0658,-0.2984,-0.0406,0.78,0.6037,-2.5779,"2016,2017,2018,2019,2022,2023,2024,2025"
judge_caption,a-dunn-1,Al Dunn,,,MP,,330,0.1693,,0.1653,0.041,0.0888,0.2497,0.5063,0.7273,4.1238,"2013,2014,2015,2016,2017,2019"
judge_caption,w-dillon-1,Wayne Dillon,,,MA,,268,-0.17,,-0.1651,0.0866,-0.3397,-0.0004,0.84,0.6604,-1.9646,"2013,2014,2015,2016,2017,2018,2019,2022,2023,2024,2025"
judge_caption,c-moss-1,Chris Moss,,,VP,,427,0.1675,,0.1644,0.0403,0.0886,0.2465,0.5992,0.7026,4.1581,"2013,2014,2015,2016,2017,2018,2019,2022,2023,2024,2025"
judge_caption,w-chumley-1,William Chumley,,,GE1,,222,0.17,,0.164,0.035,0.1014,0.2386,0.3745,0.7387,4.8559,"2016,2017,2018,2019,2022,2023,2024,2025"
judge_caption,m-stone-1,Michael Stone,,,GE1,,550,-0.1652,,-0.1629,0.0594,-0.2817,-0.0488,0.7755,0.68,-2.7811,"2013,2014,2015,2016,2017,2018,2019,2022"
judge_caption,c-clayton-fisher-1,Christine Clayton Fisher,,,CG,,110,0.1741,,0.1623,0.126,-0.0729,0.4212,0.8322,0.7909,1.3815,"2019,2022,2023,2024"
judge_caption,t-moddison-1,Travis Moddison,,,MA,,103,0.1742,,0.1617,0.0811,0.0153,0.3331,0.5818,0.7087,2.149,"2016,2017,2018"
judge_caption,r-greenwell-1,Randy Greenwell,,,GE2,,246,-0.165,,-0.1598,0.0914,-0.3442,0.0141,0.8747,0.6992,-1.8052,"2013,2014,2015,2016,2017,2018,2019,2022"
judge_caption,a-combites-1,Andy Combites,,,CG,,32,0.1982,,0.1585,0.2079,-0.2092,0.6055,0.826,0.75,0.9534,"2017,2018,2019,2022,2024"
judge_caption,j-gilley-1,Jackie Gilley,,,CG,,196,0.1649,,0.1584,0.0626,0.0422,0.2875,0.6675,0.6429,2.6346,"2013,2014,2015,2017,2018,2019,2022,2023,2024,2025"
judge_caption,m-rubino-1,Mike Rubino,,,MB,,133,-0.1678,,-0.1583,0.1185,-0.4,0.0644,1.1391,0.5414,-1.4167,"2013,2014,2015,2016,2017,2018,2019,2022,2023,2025"
judge_caption,c-hestin-1,Chris Hestin,,,GE2,,166,0.1649,,0.1573,0.0844,-0.0006,0.3304,0.7449,0.7048,1.9532,"2017,2018,2019,2022"
judge_caption,d-davis-1,Darrin Davis,,,GE2,,429,-0.1594,,-0.1565,0.0549,-0.2671,-0.0518,0.6367,0.5851,-2.9032,"2013,2014,2015,2016,2017,2018,2019,2022,2023,2024,2025"
judge_caption,r-saucedo-1,Richard Saucedo,,,MA,,77,-0.1683,,-0.1525,0.0573,-0.2807,-0.056,0.376,0.3766,-2.9371,"2017,2019"
judge_caption,d-carbone-1,Dave Carbone,,,MP,,122,-0.1624,,-0.1524,0.1176,-0.393,0.0681,0.884,0.6311,-1.3808,"2013,2014,2016,2017,2019,2022,2023,2024,2025"
judge_caption,c-hestin-1,Chris Hestin,,,GE1,,52,0.1743,,0.1511,0.052,0.0723,0.2763,0.3252,0.7115,3.3505,2017
judge_caption,j-wilson-1,Jeff Wilson,,,GE2,,40,0.1795,,0.1496,0.1459,-0.1065,0.4655,0.7166,0.7,1.23,"2016,2018,2019"
judge_caption,c-phillips-1,Chester Phillips,,,MB,,377,0.1519,,0.1487,0.0427,0.0682,0.2356,0.62,0.7268,3.5569,"2013,2014,2015,2016,2017,2018,2019,2022,2023,2024,2025"
judge_caption,s-adamo-1,Sal Adamo,,,CG,,77,0.1624,,0.1471,0.0976,-0.0288,0.3536,0.5375,0.8052,1.6648,"2013,2014,2015,2017,2018"
judge_caption,a-kristensen-1,Allan Kristensen,,,GE2,,101,0.1557,,0.1443,0.1177,-0.0749,0.3864,0.9441,0.6634,1.3232,"2013,2015,2017,2018,2019,2024"
judge_caption,d-bryan-1,Dan Bryan,,,MA,,50,-0.1652,,-0.1424,0.1945,-0.5464,0.2161,0.9544,0.56,-0.8492,"2013,2014,2015,2016,2017"
judge_caption,j-tate-1,Jeremy Tate,,,VP,,48,0.1661,,0.1424,0.1328,-0.0942,0.4265,0.7053,0.7292,1.2508,"2022,2023,2024,2025"
judge_caption,d-solomonson-1,Drew Solomonson,,,VA,,30,-0.1792,,-0.1415,0.176,-0.5242,0.1658,0.7516,0.5333,-1.0182,"2024,2025"
judge_caption,a-kristensen-1,Allan Kristensen,,,MA,,107,-0.1501,,-0.1396,0.134,-0.4127,0.1126,1.082,0.7009,-1.12,"2014,2015,2016,2018,2019,2022,2023,2024"
judge_caption,m-davis-1,Mike Davis,,,MA,,58,0.1581,,0.139,0.2435,-0.3191,0.6353,1.3517,0.7759,0.6495,"2013,2014,2015,2016,2017,2022,2023"
judge_caption,d-deems-1,Don Deems,,,VP,,70,-0.1543,,-0.1385,0.1921,-0.531,0.2223,1.2118,0.7143,-0.8033,"2013,2014,2017,2018,2019,2022,2023,2024"
judge_caption,j-bell-1,John Bell,,,GE2,,450,0.1408,,0.1383,0.0522,0.0384,0.2432,0.6938,0.7378,2.6952,"2013,2014,2015,2016,2017,2018,2019,2022,2024"
judge_caption,f-miller-1,Frank Miller,,,VA,,218,0.1424,,0.1373,0.0551,0.0343,0.2505,0.5464,0.7431,2.5814,"2013,2014,2015,2016,2017"
judge_caption,g-markham-1,Garland Markham,,,GE2,,104,-0.1473,,-0.1368,0.091,-0.3256,0.0309,0.6099,0.6346,-1.62,"2014,2016,2017,2018,2019"
judge_caption,a-lo-1,Albert Lo,,,MA,,116,0.1443,,0.135,0.0966,-0.045,0.3336,0.7731,0.7845,1.4939,"2013,2014,2015,2018,2019"
judge_caption,t-west-1,Tom West,,,MB,,34,-0.1638,,-0.1326,0.2655,-0.6842,0.3566,1.0898,0.6471,-0.617,"2016,2017,2018"
judge_caption,m-thompson-1,Michael Thompson,,,VP,,190,0.1359,,0.1304,0.084,-0.0288,0.3006,0.8419,0.7579,1.617,"2013,2014,2017,2018,2019,2022,2024,2025"
judge_caption,r-comfort-1,Ron Comfort,,,CG,,64,0.1459,,0.1297,0.1294,-0.1078,0.3996,0.7889,0.6875,1.1272,"2016,2017,2019,2022,2023"
judge_caption,d-aydelott-1,David Aydelott,,,MB,,40,-0.155,,-0.1291,0.1522,-0.4532,0.1433,0.7188,0.6,-1.0184,"2016,2017,2018"
judge_caption,j-ausdemore-1,Jeff Ausdemore,,,MP,,456,-0.1275,,-0.1253,0.0549,-0.2352,-0.0199,0.7924,0.5702,-2.3218,"2014,2015,2016,2017,2018,2019,2022"
judge_caption,d-davis-1,Darrin Davis,,,MA,,284,-0.1275,,-0.124,0.0452,-0.2161,-0.0388,0.501,0.5387,-2.8176,"2013,2014,2015,2016,2017,2018,2019,2022,2023,2024,2025"
judge_caption,c-armbruster-1,Chad Armbruster,,,MB,,144,-0.1302,,-0.1233,0.0974,-0.3212,0.0608,0.8556,0.5972,-1.3362,"2016,2017,2018,2019,2022,2023,2024,2025"
judge_caption,c-guard-1,Color Guard,,,MB,,33,0.153,,0.1232,0.0842,-0.0121,0.3181,0.4232,0.6364,1.8167,"2017,2018"
judge_caption,g-miller-1,Gerry Miller,,,MA,,35,0.1495,,0.1217,0.1631,-0.1703,0.4692,0.7216,0.7429,0.9162,"2018,2019,2023"
judge_caption,h-nguyen-1,Hieu Nguyen,,,CG,,425,0.1237,,0.1214,0.0486,0.0285,0.2189,0.7245,0.7153,2.547,"2014,2015,2016,2017,2018,2019,2022,2024,2025"
judge_caption,b-dacy-1,Brittany Dacy,,,MB,,48,0.1416,,0.1213,0.1412,-0.1352,0.4183,0.8228,0.6667,1.0027,"2024,2025"
judge_caption,b-kuhn-1,Blair Kuhn,,,VA,,329,-0.1233,,-0.1203,0.0852,-0.2902,0.0437,1.0188,0.7204,-1.4468,"2017,2018,2019,2022,2023,2024,2025"
judge_caption,g-boulden-1,George Boulden,,,MB,,172,0.1241,,0.1186,0.063,0.0007,0.2475,0.5796,0.7267,1.9708,"2013,2014,2015,2016,2017,2018"
judge_caption,j-howell-1,John Howell,,,CG,,208,-0.1226,,-0.1181,0.0929,-0.3047,0.0595,0.7851,0.7308,-1.3195,"2013,2014,2015,2017,2018,2019,2022,2023,2024,2025"
judge_caption,a-cook-1,Andrew Cook,,,MB,,349,-0.1198,,-0.1171,0.0783,-0.2733,0.0337,0.9337,0.6877,-1.5293,"2013,2014,2015,2016,2017,2018,2019,2022,2023,2024,2025"
judge_caption,c-dillon-1,Christine Dillon,,,VP,,54,0.1337,,0.1164,0.1333,-0.1276,0.395,0.7814,0.6296,1.0029,"2013,2014,2016,2017,2025"
